"","field","ini_year","cover_metacommunity_ini","cover_metacommunity_mean","gamma_stab","alpha_stab","sp_stab","species_stab","sp_asynchrony","spatial_asynchrony","pop_synchrony"
"144",7,2002,8842.9,8835.532125,12.7339418505551,3.95775122033127,1.34387758131364,1.30007036557085,3.04425923791707,3.21746899732856,0.21778965969101
"145",8,1960,3046.5,6440.125,2.73026601956022,2.20172437316129,0.648400312012527,0.659944895740694,3.33622456567402,1.24005804397761,0.5276877634509
"146",8,1962,3691.3,7084.3625,3.5933145259471,2.73019425290336,0.691262102031819,0.692596095374746,3.94197176555858,1.31613877735105,0.500185107266209
"147",8,1964,4356.4,7590.8625,5.35270361370147,3.34769249029508,0.697804930418067,0.700941158743023,4.77599645639072,1.59892332680462,0.499135262344718
"148",8,1966,8263.1,8053.75,14.6292820022454,4.06432953071824,0.728313382061722,0.722510305084239,5.62528935866785,3.59943304096707,0.480176072105481
"149",8,1968,8132.6,8204.9625,10.980489565503,3.87164710755013,0.761633721192888,0.753802879381073,5.13615324835193,2.83612872260228,0.462799638450101
"150",8,1970,8460.2,8489.7625,7.88208248597018,3.71421706231624,0.823901287262569,0.816377837962652,4.54962995025125,2.12213835479362,0.421730846574152
"151",8,1972,6878.7,8639.45,7.49340210264137,3.64647267063672,0.88397891959037,0.882945561221508,4.12989524019128,2.05497278588761,0.384541585067397
"152",8,1974,8692.2,8855.2625,9.70053018994461,3.86989369555215,0.988413332670689,0.979358401445597,3.95145810751196,2.50666580353199,0.359294983054254
"153",8,1976,8200.4,8909.675,9.74025460254128,3.89190612983644,1.08122839368346,1.06889745211084,3.64104725121271,2.5026951518357,0.334796462271044
"154",8,1978,7743.3,8827.4875,8.72339997743937,3.77510249839468,1.1821284876776,1.1576470708931,3.26101330302876,2.31077168928497,0.339128756765609
"155",8,1980,8059.5,8882.6,9.30266254721039,3.89104363221984,1.23811342865671,1.20610125868479,3.22613346450107,2.39078854582343,0.310158011760469
"156",8,1982,9472.8,8839.6625,8.80775159232361,3.94131581052041,1.26100579626877,1.22130949584603,3.22712287419838,2.23472363437952,0.294294340248244
"157",8,1984,10411,8312.0125,5.28776294260703,3.31496335544341,1.26963842981224,1.2225058264937,2.71161354294004,1.595119576186,0.318392575920457
"158",8,1986,9657.7,8030.2375,6.0628713206734,3.36402955191953,1.28839824170431,1.23231718930521,2.72984064582933,1.8022645839166,0.314510278306661
"159",8,1988,8605.2,7793.675,6.77842345473016,3.48979315870653,1.31276358842987,1.26081343900472,2.76789019750723,1.94235679493467,0.287148337233433
"160",8,1990,9127.5,7776.3125,6.84084987373833,3.43673108391288,1.31263450633288,1.24931751624355,2.75088681558427,1.99051066455561,0.291968939016032
"161",8,1992,7542.9,7674.625,7.45122946590725,3.39231296255893,1.29232247813209,1.23692075334347,2.74254672612559,2.19650413984403,0.250151864785171
"162",8,1994,8184.2,7666.7325,7.43350210830897,3.25096415113588,1.31228508904205,1.25715943635713,2.58596010745956,2.28655308478616,0.240040691099236
"163",8,1996,7716,7425.8825,6.66076897296698,3.06773811677444,1.25883306421834,1.216852003468,2.52104455433483,2.17123128488243,0.224213246329666
"164",8,1998,5251.6,7371.795,6.64565695869615,3.04189581846866,1.23152179132754,1.18655822957388,2.56362961602068,2.18470892998619,0.206461777981646
"165",8,2000,8156.8,7806.8075,9.78748825133054,3.22665387651661,1.19080090684405,1.15245794950629,2.79980183042592,3.03332449834898,0.19749689193977
"166",8,2002,7765.2,7697.0575,9.58560596582561,3.16983957305559,1.17143584626891,1.13328274360438,2.79704212469872,3.02400350077827,0.191389292305959
"167",9,1968,4295.6,6382.2875,4.9865241966766,3.05324446276015,0.758049103291736,0.774198295807549,3.94374991432315,1.63318864817289,0.450519040166613
