"","field","ini_year","cover_metacommunity_ini","cover_metacommunity_mean","gamma_stab","alpha_stab","sp_stab","species_stab","sp_asynchrony","spatial_asynchrony","pop_synchrony"
"25",2,1966,4930.3,6431.9,5.22900295406667,3.23596036510746,0.675992125665698,0.700613333079793,4.61875361532539,1.61590451182582,0.638625137008536
"26",2,1968,4636,6436.52857142857,5.2607737355092,3.23095519413179,0.778016664327277,0.799450408901436,4.04147043788695,1.62824100596135,0.580484447108002
"27",2,1970,6620.1,6669.5,7.03769640507341,3.61476765235989,0.933798163666793,0.930886563927231,3.88314515692426,1.94692912018256,0.512378187742472
"28",2,1972,7237.9,6877.55714285714,6.33900728186316,3.47558217396607,1.01240879766263,0.995124829947028,3.49260923792956,1.8238692007761,0.471306831205377
"29",2,1974,6604.3,6805.88571428571,6.33872588279913,3.32774750956303,1.01751640372076,0.998997719759808,3.33108619143107,1.90480974430403,0.44798634800358
"30",2,1976,8050.9,6878.74285714286,6.39857361321981,3.38405459475469,1.07970192533553,1.05130191033421,3.21891795448073,1.8908009413139,0.413319965179365
"31",2,1978,6943.8,6661.58571428571,7.05379539307324,3.49373296399466,1.15050238086443,1.13002408739514,3.09173317893444,2.01898527041634,0.340050589362681
"32",2,1980,4962.7,6803.31428571429,6.41187977508351,3.54343545586173,1.17187258718759,1.15143803720488,3.07740003488458,1.80950940265517,0.315157540206722
"33",2,1982,6266.8,7066.77142857143,10.1978364760072,3.92193398179693,1.13278211186543,1.12100923396913,3.49857419810061,2.60020605225353,0.309834912065178
"34",2,1984,8076.5,7475.58571428571,7.93742542862633,3.80826069741794,1.14542401195639,1.1148736862845,3.41586741553619,2.08426524843954,0.297770444232404
"35",2,1986,6736.2,7456.88571428571,8.02584711832353,3.82454473872383,1.21050419589629,1.18615203090264,3.2243292926063,2.09851045460683,0.274372157697629
"36",2,1988,7114.3,7538.22857142857,8.57517750486404,3.80040858497032,1.16536259157015,1.14610220523742,3.31594212767703,2.25638304754303,0.322618251717455
"37",2,1990,6530.8,7483.38571428571,8.12607030565427,3.69051026544216,1.1497396268523,1.12889908255738,3.26912327458161,2.20188259107327,0.357229290928684
"38",2,1992,7935.9,7867.05714285714,7.76781059645623,3.5202000059126,1.12954311014013,1.09483116568212,3.21529028059717,2.2066389930712,0.364956394429218
"39",2,1994,6806.9,7827.38571428571,7.71120210730357,3.53636022831225,1.16360892312244,1.12659139007939,3.13899099483004,2.18054768447155,0.354618839647225
"40",2,1996,9128.5,8087.84628571429,8.59705363450744,3.49964059007634,1.20303544059092,1.14448849948574,3.05782066980041,2.45655329832596,0.328359902901309
"41",2,1998,7945.6,7827.91771428571,9.18183658163262,3.43978327189669,1.22528341431125,1.18575134287476,2.9009313736531,2.6693067137831,0.258357860110723
"42",2,2000,7305.6,7744.77485714286,8.92868251683993,3.12578638889967,1.22209118754364,1.17524888730863,2.65968036443571,2.85645959319152,0.230653834587463
"43",2,2002,6730.4,7878.70342857143,9.15444343280509,3.00917414051577,1.14712470334259,1.10058798809294,2.73415135643081,3.04217802138763,0.188966754089342
"44",2,2004,9216.5,7931.97485714286,10.0912413022041,2.97381686179567,1.08260581575771,1.03996941294611,2.85952339056897,3.39336340170951,0.194080297770496
"45",3,1966,9609.3,7870.21428571429,7.54458119611325,3.84320553260023,0.698265664970134,0.680159533859062,5.65044719846063,1.96309594480854,0.622400643036117
"46",3,1968,7287.1,7465.61428571429,9.70067197830052,4.19535109162385,0.812742389534308,0.809749638621036,5.18104719227579,2.31224318690948,0.536626026840824
"47",3,1970,6905.8,7357.14285714286,8.67153078950275,4.13661461612901,0.910199341423394,0.906287129937051,4.56435326011562,2.09628684182755,0.486505466606742
"48",3,1972,7462.6,7421.04285714286,8.99198639148232,4.19912457859282,0.969256178936022,0.955475422605696,4.39480124684035,2.14139547974441,0.435997077388482
"49",3,1974,8756.6,7408.5,8.97754613200773,4.06146657980113,1.04042361809456,1.01536769230058,3.99999587400582,2.21041979679353,0.386399306378572
"50",3,1976,8262.4,7090.18571428571,11.3681686379829,4.12997786625084,1.16346172542271,1.1340259079891,3.64187258611603,2.75259795721445,0.314440717509103
"51",3,1978,6807.7,6982.41428571429,16.6666018686704,3.85000521924533,1.21004787105404,1.17393438059808,3.27957446589466,4.32898162978007,0.262750961294101
"52",3,1980,6777.1,7038.75714285714,16.8369794859442,4.02515027391994,1.21546715519624,1.18774655133238,3.38889662058343,4.18294432260968,0.271930161693732
"53",3,1982,6527.8,7295.05714285714,10.5502242338533,3.80924398094058,1.22581003428886,1.18966075825599,3.2019581670701,2.76963730510333,0.256486442607613
"54",3,1984,7353.1,7601.64285714286,9.91997677274261,3.70590519627985,1.15539057509341,1.11457176178192,3.32495880781604,2.67680262913922,0.237613427055038
"55",3,1986,7374.8,7357.51428571429,6.87294114508127,3.11925635527173,1.06569150959232,1.04213819293463,2.99313121466935,2.20339092472011,0.276213485217464
"56",3,1988,6528.4,7595.21428571429,6.0985063107867,3.06504723028264,1.03665531214695,1.00291657995025,3.05613377179853,1.98969407405325,0.279480145748233
"57",3,1990,7508,8014.35714285714,6.08004334947176,3.11548298109633,1.04110655541018,1.00616287970647,3.09640023890091,1.95155723409929,0.289779230698438
"58",3,1992,7202.1,8318.35714285714,5.84520945554703,3.13475303381173,1.03272074876113,0.995402183877238,3.14923262635552,1.8646475152907,0.297987860848953
"59",3,1994,8571.2,8828.27142857143,5.56438245776672,3.08115325442781,1.02591287914275,0.989781720782494,3.11296237315025,1.80594147654628,0.274593051695993
"60",3,1996,8673.9,8923.6,5.61729564091061,3.07461393678274,1.07354169456153,1.04453871004593,2.94351363641426,1.82699218711944,0.27132558564436
"61",3,1998,5644.2,8860.22857142857,5.50689912554999,3.03815797206569,1.1451246532951,1.117382948159,2.71899439406281,1.81257827149974,0.260213987410739
"62",3,2000,9038.7,9381.68571428571,12.328993621435,3.62518386777766,1.16230240531466,1.13975986177613,3.18065584633627,3.40092918624649,0.234745281498869
"63",3,2002,9462.4,9612.95714285714,10.9666946275151,3.63141693769922,1.19331748457574,1.16257322078463,3.12360277423933,3.01994918668395,0.235095310894452
"64",3,2004,9636,9641.61428571429,11.0304299572284,3.69861702882387,1.21584101552496,1.18573435394477,3.11926277291291,2.98231200236918,0.223113894417564
"65",4,1968,5430.5,7155.18571428571,6.81008818217911,3.24183941034947,0.665141368385155,0.675969578460056,4.79583625306746,2.10068646844076,0.527768312969514
"66",4,1970,7327.6,7479.97142857143,10.2236090007537,3.41510992771956,0.756607445841244,0.752630039800299,4.53756792464158,2.99363979992895,0.485550133143518
"67",4,1972,7606.5,7733.08571428571,8.17974760062207,3.45544573428749,0.834611254401932,0.825501739238777,4.18587335439641,2.36720476303724,0.425198388420284
"68",4,1974,6991.8,7880.45714285714,7.87152841750918,3.46757994170348,0.920211499078157,0.912399802128667,3.80050492515833,2.27003516857414,0.381021438828866
"69",4,1976,8634.8,8106.12857142857,8.58849541772247,3.57829367157741,0.973723133898024,0.958481849623719,3.73329309572443,2.40016505239393,0.367377797483981
"70",4,1978,7814.5,8057.57142857143,8.75289570049005,3.61153127865148,1.00053390084386,0.988539172126561,3.65340229348959,2.42359681396926,0.389818307432938
"71",4,1980,6280.6,8333.45714285714,7.53319118269866,3.86351020128705,1.03032205085581,1.01410555715258,3.80977125510986,1.94983079899443,0.431088054080747
"72",4,1982,7704,8795.07142857143,12.3858147042529,3.99596119867393,1.07883484847805,1.05967950499495,3.77091486608771,3.09958332637544,0.439632132321078
"73",4,1984,9099.4,9102.6,14.7020639778953,4.02147199946563,1.12453978961402,1.09719686760992,3.66522373348168,3.65589117115546,0.378804725695554
"74",4,1986,8638.1,9117.32857142857,14.6988722522566,4.03600429991422,1.23540343230485,1.20773086553925,3.34180769497197,3.64193671760187,0.303727977318023
"75",4,1988,8571.5,9256.14285714286,15.3334096864929,4.31655294886139,1.30746438853844,1.28104617961424,3.36955296190902,3.5522348198086,0.263011608865165
"76",4,1990,8294.9,9277.55714285714,16.0674913448621,4.2507976118723,1.24702847688143,1.2265655128038,3.46560992258409,3.77987681652645,0.281448701182121
"77",4,1992,9745.7,9572.47142857143,18.5593133368189,4.183337497226,1.16071754138352,1.12431530463333,3.72078675793735,4.43648482799339,0.333663368542508
"78",4,1994,9511.9,9624.56428571428,17.3966326766284,4.2641128722679,1.10560787825971,1.07651939872491,3.96101814544034,4.07977771643175,0.345630034122528
"79",4,1996,9856.7,9900.583,11.3061220874425,4.160866028953,1.09935428315835,1.06865742850728,3.89354522596167,2.71725213183264,0.36836518985336
"80",4,1998,9202.5,9941.34014285714,11.2978813460095,4.11000639975106,1.15907679826188,1.1340954598119,3.62403919722307,2.7488719595896,0.386799583211992
"81",4,2000,9609.8,9985.783,11.8385739247138,4.14067751339883,1.19400303064007,1.17552543061741,3.52240573070722,2.85909102710977,0.374213079959
"82",4,2002,8721.4,9998.36871428571,11.937110742614,4.17753340173391,1.38396847214065,1.35792129242331,3.07641792277873,2.85745429052929,0.31387062960997
"83",4,2004,10359.3,10010.3701428571,12.258916001032,4.25755690547778,1.35593114749884,1.33025305902745,3.20056163493469,2.87933109837233,0.28113964131063
"84",5,1964,6016.8,7420.94285714286,9.89770938076057,3.61509557941362,0.634329326621379,0.63991389447387,5.64934690531436,2.73788317994237,0.570156276979995
"85",5,1966,7326.2,7450.32857142857,10.8453743738018,3.59936767437584,0.695842234799584,0.693118954169508,5.19300136394133,3.01313323754359,0.488356754245824
"86",5,1968,7995.5,7638.37142857143,9.36698238025069,3.46530100619195,0.740451402218068,0.725931667295918,4.77359118262485,2.70307900050049,0.437013331562282
"87",5,1970,8115,7517.81428571429,9.21029671462922,3.39809571273368,0.801577370656617,0.782815140572252,4.34086610824825,2.7104288675906,0.400876965158454
"88",5,1972,8049.4,7407.58571428571,9.58150030668657,3.38105391004751,0.825170758505702,0.807104343630502,4.18911623599857,2.83387977879121,0.391193690651394
"89",5,1974,6991.4,7630.7,6.74387876085647,3.3237365239246,0.88055999225784,0.854758243660939,3.88851063862105,2.02900522117603,0.39642244910375
"90",5,1976,7452.3,7745.9,7.0670443519923,3.4959332391297,0.916479824257393,0.887841189231677,3.9375659538335,2.02150437911441,0.399713709051017
"91",5,1978,6222.5,7993.22857142857,6.61499501690969,3.39865068943737,0.938952743174892,0.908314657381301,3.74171071865754,1.94635919409676,0.391761545593568
"92",5,1980,8642.5,8322.74285714286,8.98136751758186,3.77913098254387,0.928432645300189,0.90745733208825,4.16452746472089,2.37656952327601,0.375809140395722
"93",5,1982,7151.6,8460.4,8.08852364500892,3.80275576136319,1.00363635908061,0.988941590687908,3.8452784240958,2.12701634093623,0.357110022350526
"94",5,1984,7343.4,8755.78571428571,9.77238761707895,3.77657039850725,1.0064568811651,0.981532192169072,3.84762764648755,2.5876354962009,0.352646884793489
"95",5,1986,9611.2,8593.47142857143,6.96540461438631,3.45065103412628,0.986196890371549,0.970669722020976,3.55491776022629,2.01857694258265,0.380982094771355
"96",5,1988,7797.8,8542.4,7.17093713194377,3.42490117842576,0.987624100758128,0.97403498434701,3.51619934957655,2.09376468352288,0.386658604076049
"97",5,1990,9183.6,8792.31428571429,7.37294168366183,3.38761762361395,0.982781902532432,0.963601676484629,3.51557879804912,2.17643857803417,0.357493498592149
"98",5,1992,8529.1,8982.74285714286,6.60462745741963,3.27413525650849,0.996173589037986,0.97153100777333,3.37007798033389,2.01721277222455,0.323015173537992
"99",5,1994,9606.1,9204.44285714286,6.57599134977188,3.26207681182854,1.00518130787204,0.975570887980229,3.34376194699923,2.01589101946552,0.302078721746774
"100",5,1996,9219.3,9239.58857142857,6.53213960852817,3.24612567581069,1.03500692191085,1.00837621604938,3.2191612853865,2.01228795828949,0.284617536377487
"101",5,1998,6207.2,9122.71714285714,6.29242363833603,3.11759035659504,1.0457383815039,1.02644727465512,3.03726302711703,2.01836127220013,0.265290190030197
"102",5,2000,9253.7,9663.64571428571,14.0919830628163,3.56774585414069,1.10068794168144,1.07678300559928,3.31333781791539,3.94982816572018,0.265137240518768
"103",5,2002,9547.2,9746.68857142857,14.7087581987701,3.63483305679891,1.15874896317092,1.13173972070495,3.21172173274506,4.04661176151063,0.26850212649867
"104",5,2004,10516.6,9717.53142857143,14.349234137352,3.64347848004962,1.20673043798824,1.1780666791095,3.09276082980609,3.93833371486158,0.233307179391066
"105",6,1958,7088.3,7440.65714285714,4.88434151581611,3.69113903561797,0.658420081048313,0.65650532043337,5.62240536479032,1.32326132087798,0.590024997770223
"106",6,1960,6508,7545.41428571429,4.96307305249638,3.48528591457968,0.698054686239076,0.7063311800043,4.93435092948673,1.42400743414904,0.500767924883497
"107",6,1962,5868.4,7737.2,5.33336909736556,3.51867691825489,0.754560413655771,0.770463439126754,4.56696157087345,1.51573140168001,0.431682500292826
"108",6,1964,5758.5,8023.45714285714,6.70968553799584,3.76704302307777,0.834259073352773,0.835976388529184,4.50615959346112,1.78115447497965,0.378637484979759
"109",6,1966,9066.5,8238.22857142857,10.4813010582039,4.05278964107799,0.864524945559636,0.855094117323575,4.73958311602369,2.58619419867448,0.374814914675789
"110",6,1968,8289,8098.6,11.6360273137503,3.90597974686101,0.939464730660857,0.919534996243221,4.24777715129817,2.97902909586294,0.350702967215821
"111",6,1970,9505.9,8290.47142857143,9.11452762364819,3.71863826741514,1.02138229127176,0.986056766916733,3.77122128479765,2.45103905467627,0.350747819632668
"112",6,1972,7821.6,8125.64285714286,10.9558477156646,3.90303542299917,1.15825173971175,1.13613104344051,3.43537433074598,2.80700699027884,0.316710575348924
"113",6,1974,7850.5,8295.7,10.436132313311,3.88212002634761,1.28549373694701,1.25608404713508,3.09065307787491,2.6882559638759,0.278517777025632
"114",6,1976,7872.2,8321.64285714286,10.6579994687779,4.12555605113481,1.40383356454956,1.37642049582061,2.99730791837358,2.58340920270524,0.266167405540749
"115",6,1978,7261.9,8361.57142857143,10.9895408874173,4.03362708049485,1.38150695596463,1.34868627138162,2.99078233840308,2.72448113524394,0.29254123881954
"116",6,1980,8089.1,8304.1,9.5919194794699,3.76580672912594,1.32043588763074,1.28673483367437,2.92663774273708,2.54710880547399,0.285534570656045
"117",6,1982,9632.1,8383.32857142857,9.65645646064485,3.64798325417748,1.25757203495166,1.20492027112097,3.02757231462599,2.64706710196292,0.253003622590496
"118",6,1984,8352.1,8219.42857142857,12.0643434142993,3.58216332900279,1.21158578539013,1.16022206704739,3.08748077695068,3.3678931713194,0.235608404601288
"119",6,1986,9012,8049.51428571429,10.275524721653,3.35557554380718,1.2018841040455,1.14685940587749,2.92588221939876,3.06222422577158,0.219586137935469
"120",6,1988,8032.1,7957.81428571429,11.6500375071318,3.24098242527607,1.25224480361674,1.19094908002001,2.72134424523138,3.5946006421616,0.197581323377714
"121",6,1990,8151.7,7907.57142857143,11.4668858875119,3.16668801849166,1.27780962101001,1.20761639031264,2.62226319872309,3.62109744330726,0.176709572449477
"122",6,1992,6859.6,7874.5,11.5556019784344,3.13759150279227,1.29628548846692,1.22513717667451,2.56101240132872,3.68295298102083,0.17932398994595
"123",6,1994,8643.7,8168.7,13.3653512978712,3.26296746239196,1.30017268889328,1.22365524623634,2.66657416165872,4.09607250207562,0.197520357681309
"124",6,1996,8484.8,8075.883,14.0374862466569,3.24938426306204,1.22788313171693,1.15656185108075,2.80952052847467,4.32004500244264,0.186868923991746
"125",6,1998,7162.7,7873.45442857143,12.081936144284,3.14552830647122,1.19941350688818,1.14502489996544,2.74712655293886,3.84098789364829,0.184047265677774
"126",6,2000,8370.1,7999.75442857143,13.9921218128014,3.21810957746801,1.11870309655525,1.07561339298634,2.99188314170506,4.34793206259009,0.190366369911996
"127",6,2002,7680.4,8068.96871428571,12.4473778700291,3.19734446603246,1.10702410488949,1.06491752923191,3.00243387705207,3.89303623749834,0.17079992817961
"128",6,2004,7920.2,8201.06871428572,12.6154385914598,3.28113012692577,1.10238002546601,1.07645801587557,3.04807997946577,3.84484555730793,0.14874935661305
"129",7,1960,6239.8,6896.21428571429,6.15057959820104,3.97294344027182,0.637927020216421,0.644565309056709,6.1637562314454,1.54811657670622,0.659270925953911
"130",7,1962,6744,6953.71428571429,6.36849105344051,3.80990614631562,0.704917169814629,0.714528027045714,5.33205976827537,1.6715611379559,0.576419435887639
"131",7,1964,5758.1,7322.34285714286,5.22616896078572,3.43093927958895,0.799292240885338,0.808869642056317,4.24164673910468,1.52324729029068,0.465377664970123
"132",7,1966,5683.5,7720.37142857143,6.06704286675929,3.53132377596535,0.889198789534471,0.888217796200703,3.97574084990232,1.71806474049544,0.421937140530785
"133",7,1968,7136.6,7899.95714285714,7.93366216546719,3.83217214617536,0.938169533517858,0.924851829800625,4.14355253749293,2.07027812500158,0.41093983185404
"134",7,1970,8403.9,8139.77142857143,8.27771687179298,3.73980265550846,1.00223549579056,0.963182188561111,3.88275728094112,2.2134100738178,0.379548549943166
"135",7,1972,8307.6,8177.7,8.17609036801207,3.73792129226317,1.18601151442547,1.13066920346732,3.30593712183936,2.18733614989034,0.348081979528336
"136",7,1974,6642.3,8235.32857142857,8.07110436608107,3.73178337006278,1.32003877155647,1.25714735718837,2.96845341854672,2.16280088250281,0.314988734743791
"137",7,1976,9324.4,8429.42857142857,11.036560764893,4.08592681775902,1.56631971613504,1.48711503613722,2.74755262267552,2.70111562373654,0.31750375111086
"138",7,1978,8544.3,8372.2,11.9999431793464,3.99663514808654,1.61275068741686,1.54795644196974,2.58187830078792,3.00251154651723,0.312043193007779
"139",7,1980,6940.6,8423.75714285714,11.6139801266789,3.96352470264548,1.61376857464646,1.5309328159457,2.58896057446981,2.93021514888682,0.323941707162576
"140",7,1982,8815.3,8576.24285714286,21.3650824549516,4.14880002359659,1.70282072838174,1.61449906249976,2.56971349191923,5.1497016808321,0.300886286260744
"141",7,1984,8669.4,8652.3,17.5142504308608,4.16246501143735,1.72773072322137,1.64251030213262,2.5342093781895,4.20766309932606,0.251636651892275
"142",7,1986,8711,8651.78571428571,17.513879269817,4.14421583756039,1.82959695377498,1.73613971643046,2.38702899216026,4.22610210382454,0.225806950709159
"143",7,1988,8001,8613.95714285714,17.2686343203279,3.97636172779018,1.61316868349638,1.53161563239317,2.59618774037783,4.34282278688079,0.172058857980411
"144",7,1990,8923.8,8734.22857142857,20.6984629990351,4.12510845886484,1.65620529355475,1.571184399637,2.62547697126949,5.0176772818068,0.178961431864043
"145",7,1992,8905.2,8794.21428571429,18.3458064105206,4.28314268716505,1.52141988873232,1.45924743124358,2.93517233298463,4.28325828730759,0.222175950971199
"146",7,1994,8008,8800.61428571429,18.2819824908157,4.21845219937124,1.48600095684875,1.43358921188967,2.9425808762963,4.3338128836782,0.255996615024693
"147",7,1996,9347.7,9074.47957142857,18.1399550269608,4.1739576023353,1.49865001174349,1.45388920254285,2.87089112088807,4.34598449605995,0.300176003306168
"148",7,1998,8665.8,8870.52242857143,13.8296307653052,4.01818022132112,1.47096193896086,1.43014670055662,2.80962800512508,3.44176468041999,0.310895653901106
"149",7,2000,8446.2,8807.12242857143,12.8487714903472,3.87852237862647,1.43994734121531,1.40332707663212,2.76380499116047,3.31280065860995,0.29545978821725
"150",7,2002,8842.9,8932.36528571429,12.9718949817337,4.02574667316481,1.49995657950199,1.44806955527137,2.78007824866561,3.2222332985339,0.229802364065646
"151",7,2004,9343.7,8834.47957142857,11.7880433874413,3.92785146723538,1.45843546640145,1.41103170732863,2.7836734262135,3.00114286035829,0.205579887784651
"152",8,1960,3046.5,6118.4,2.60295194407345,2.16657821358296,0.677227629551102,0.688770955596512,3.14557139202623,1.20141148274949,0.544692422866418
"153",8,1962,3691.3,6924.92857142857,3.34044825383872,2.59278028225995,0.732097261941641,0.733824342490725,3.53324376438592,1.28836534151944,0.493868190806871
"154",8,1964,4356.4,7569.08571428571,4.94609121434235,3.24708309805974,0.743064086461533,0.74396059142802,4.36459018861068,1.52324134152829,0.478518742058607
"155",8,1966,8263.1,8052.92857142857,13.5428225207643,4.10598511551669,0.761806156151415,0.755493121104179,5.43484116641016,3.298312619202,0.488374089360269
"156",8,1968,8132.6,8023.84285714286,13.6559572397441,4.03706462671817,0.784940705006566,0.777558336429654,5.19197652134414,3.38264518961772,0.466256166818448
"157",8,1970,8460.2,8215.3,10.1865675715781,3.87560900120115,0.843854045282957,0.836318506983283,4.6341303807577,2.62837855119571,0.429432054403242
"158",8,1972,6878.7,8493.98571428571,7.3014694797663,3.65384601575813,0.90353858047077,0.899783244910513,4.06080690702517,1.99829698577249,0.382469776685897
"159",8,1974,8692.2,8890.98571428571,9.07292450482521,3.89905134590956,1.01783460399041,1.00391645232692,3.88384046986396,2.32695691846774,0.349308015373036
"160",8,1976,8200.4,8878.55714285714,9.02811747007764,3.98044772080821,1.14966155321674,1.14041103362756,3.49036233729406,2.26811607721468,0.336367076040319
"161",8,1978,7743.3,9011,9.60381082729235,3.91622116609821,1.23184373765719,1.20457667323606,3.25111821697277,2.45231574519597,0.333081190191907
"162",8,1980,8059.5,8982.37142857143,9.11656836048892,3.8610728915174,1.28894507547125,1.2566983488578,3.07239433793057,2.36114899061284,0.316200510698482
"163",8,1982,9472.8,9000.18571428572,9.30957679004702,4.04171323676834,1.35903723806788,1.31748857978302,3.0677406231741,2.30337390227386,0.283879677305724
"164",8,1984,10411,8749.21428571429,8.34667504292825,3.9350710532208,1.38090057276522,1.33671832622935,2.9438296580559,2.12109894079209,0.277817007500103
"165",8,1986,9657.7,8012.15714285714,5.60466910878576,3.34929266247109,1.36556990272183,1.31451012848991,2.54793979131885,1.67338888344582,0.316147707053507
"166",8,1988,8605.2,7797.74285714286,6.27919058468489,3.38877228160812,1.37912857635939,1.31933322812596,2.56854918027167,1.85293966749077,0.304001078178609
"167",8,1990,9127.5,7677.74285714286,6.45011829333188,3.53200120176022,1.41425125418986,1.35500718420138,2.6066291329975,1.82619368592439,0.279910509819949
"168",8,1992,7542.9,7583.28571428571,7.04149792020633,3.45508776340245,1.38071907474444,1.3211656379113,2.61518137034262,2.03800841031954,0.25643760646845
"169",8,1994,8184.2,7693.44285714286,6.92466473226089,3.34001932463043,1.35734979372578,1.30129314406769,2.56669247806064,2.07324091845699,0.24601866391288
"170",8,1996,7716,7592.80857142857,6.96025617073468,3.19117194449865,1.40436456061431,1.34512890925841,2.37239116826207,2.18109719306528,0.226513226995529
"171",8,1998,5251.6,7384.43714285714,6.16643886514596,3.05674731966158,1.35266886790111,1.30359004697493,2.34486856259372,2.01732044565223,0.234179286953277
"172",8,2000,8156.8,7674.68,10.0833183570154,3.28630882306128,1.30679489007101,1.26155024534646,2.60497656370298,3.06828082810018,0.198660819483955
"173",8,2002,7765.2,7756.80857142857,9.14835419099222,3.17381581919226,1.21781303435909,1.17451532026662,2.70223449999085,2.88244646575631,0.188535847018053
"174",8,2004,8466.3,7687.32285714286,8.86853801354808,3.10916639948363,1.20027843944873,1.16152290748609,2.67680161918878,2.85238448962428,0.194843665901612
"175",9,1968,4295.6,6288.62857142857,4.64955558510556,2.97064957567745,0.785945228898847,0.801660594470602,3.70562005438125,1.56516461018302,0.482209078194163
"176",9,1970,6289.6,6680.38571428571,6.42283819368172,3.37472031163129,0.91195487153363,0.908513247766335,3.71455267155252,1.90322088960819,0.386903311208325
"177",9,1972,7235.4,7060.54285714286,5.34215285213627,3.38205341434627,0.989962862327242,0.971816000337079,3.48013761161906,1.57955898315369,0.337990603739549
"178",9,1974,5320.9,7103,5.32880209310269,3.39018860901324,1.06300847473591,1.05180667868176,3.22320506013727,1.57183056982004,0.319164090782551
"179",9,1976,8042.8,7420.95714285714,6.88342566109562,3.66091020920555,1.14332590135293,1.122260182005,3.26208687424433,1.88024979246606,0.331867514451544
"180",9,1978,7433,7296.17142857143,6.98775977720042,3.70083495683678,1.1459119774693,1.13298560131171,3.26644482732364,1.88815763434451,0.357660686791041
"181",9,1980,5403.1,7582.62857142857,5.72199706344639,3.5766178801575,1.15783495978174,1.13709724265949,3.14539315194569,1.5998346077704,0.334522945580385
