"","field","ini_year","cover_metacommunity_ini","cover_metacommunity_mean","gamma_stab","alpha_stab","sp_stab","species_stab","sp_asynchrony","spatial_asynchrony","pop_synchrony"
"1",1,1958,3627.3,4937,6.45734312083214,4.45129264759852,0.653127288997676,0.656187291384049,6.78357034042784,1.45066694824388,0.584709887177182
"2",1,1960,4456.8,5620.48333333333,5.04925094016348,3.51651790775488,0.717305230805754,0.717731986318893,4.89948612404809,1.43586669330718,0.532192724794307
"3",1,1962,5074.5,6101.91666666667,5.38253426896604,3.35763055367677,0.796576939349881,0.795218192815829,4.22227582820705,1.60307519928656,0.477335625663481
"4",1,1964,5359.8,6196.41666666667,5.89272743385535,3.45835559503422,0.825125159138151,0.82792347064084,4.17714404491678,1.70391021742142,0.431278175805708
"5",1,1966,5444.1,6699.18333333333,5.27498130123931,3.2872667804064,0.839865634171245,0.83185009294044,3.95175381754963,1.60467088727955,0.426474641717149
"6",1,1968,5659.5,7156.96666666667,5.8605850523625,3.31545184614997,0.871234693610742,0.864628124339114,3.8345408307001,1.76765802198817,0.425920506893539
"7",1,1970,7728.2,7349.73333333333,7.27196177559594,3.58646994740236,0.930440736094617,0.916883256608574,3.91158844002477,2.02760984540326,0.410682919674236
"8",1,1972,7345.4,7683.15,5.4445902286173,3.47578054601528,1.04291216252397,1.03850680956858,3.34690202701627,1.56643670580961,0.412267469938657
"9",1,1974,5641.5,8063.26666666667,5.04925268387769,3.33543007047761,1.22424524479397,1.22375191364042,2.725577000779,1.51382357812547,0.350649106997075
"10",1,1976,8376.4,8588.13333333333,8.00005753063594,3.95086236502193,1.53827935171021,1.49900507897107,2.63565642334836,2.02488894613557,0.278089483795113
"11",1,1978,8190.8,8678.28333333333,8.07370215055333,3.98200699325966,1.69995896228472,1.65895915371419,2.40030442241117,2.02754594962281,0.262289521640633
"12",1,1980,6816.1,8629.1,7.78874028873844,4.12817198568965,1.65374379399687,1.61035312803502,2.56351971118714,1.88672863333654,0.307378113476353
"13",1,1982,9728.7,8966.98333333333,13.4842247117112,4.58608486534851,1.6166847153321,1.56080620971076,2.93827948454817,2.94024753305269,0.376015942071517
"14",1,1984,9626.1,8683.43333333333,13.6234795674987,4.01985475012648,1.53295028987048,1.46752258286718,2.73921150996713,3.3890477179729,0.347418024124322
"15",1,1986,8790.7,8526.93333333333,19.1074244455093,4.16947435382796,1.6700643617646,1.58569940765559,2.62942291186979,4.58269384196282,0.284443792309254
"16",1,1988,8917.3,8541.43333333333,18.6571087316695,4.14125028434972,1.60430903307881,1.53036785287058,2.70604892580682,4.50518743148101,0.197217477270608
"17",1,1990,7895.7,8283.91666666667,13.5243435221572,4.01202875958014,1.52681497334372,1.46445468934947,2.73960593575097,3.37094879737913,0.162731222113418
"18",1,1992,8843.4,8107.73333333333,9.51826698078867,3.81980336684759,1.60222635186724,1.53221577576466,2.49299310662775,2.49182119252487,0.173229432422746
"19",1,1994,8027.4,8022.11666666667,10.201328401081,3.63230894192405,1.5042584274283,1.457631557774,2.49192528972896,2.80849689940673,0.184749497313783
"20",1,1996,8687.1,7969.13333333333,10.0039892967278,3.59898716404832,1.42031813106078,1.37736593904516,2.61294915318095,2.77966795676893,0.204206811485737
"21",1,1998,8877.7,8145.63,7.677740670068,3.23293555464583,1.32397736900721,1.26789089569333,2.54985311877166,2.37485113460887,0.224676236774635
"22",1,2000,7372.2,7949.01333333333,7.90137209590393,3.08483155059208,1.25853967122236,1.21044336523511,2.54851374231202,2.56136257890237,0.214534297718934
"23",1,2002,6838.6,7902.66333333333,7.5723318125938,2.93099218236484,1.18578096838999,1.14296464680035,2.56437693901552,2.58353872731389,0.216932860352414
"24",1,2004,8329.7,8065.48,8.84017782356137,3.06342782698574,1.18006983609986,1.1279916573361,2.71582489734048,2.88571440974983,0.191776730891531
"25",1,2006,7709.5,8027.39666666667,8.88123011784055,3.18109156216722,1.22876197506116,1.2012722313882,2.64810213625859,2.79188132258285,0.178132808218172
"26",2,1966,4930.3,6346.58333333333,4.79145774963796,3.28465940309379,0.684819679357088,0.706045259682692,4.65219383325365,1.45873807954789,0.663521829004136
"27",2,1968,4636,6682.16666666667,5.8844894164767,3.44200978506922,0.825052201696057,0.846087558277101,4.06814844562687,1.70960856706523,0.562953611459373
"28",2,1970,6620.1,6736.61666666667,6.60616787743048,3.57148297847662,0.977930865165273,0.979411451888358,3.64656036193022,1.8496988274177,0.525922184601146
"29",2,1972,7237.9,6677.73333333333,6.43413932591695,3.46939519782734,1.04726061069116,1.03740443375374,3.34430342202576,1.85454206253189,0.492794236346797
"30",2,1974,6604.3,6817.5,5.79868841347378,3.25039484756884,1.09519122773955,1.07388526428489,3.02676175534758,1.78399507918583,0.439903325708283
"31",2,1976,8050.9,6839.48333333333,5.83503495503043,3.24236891845008,1.14075367737369,1.11062794533333,2.91940152602315,1.79962092586913,0.395339313779277
"32",2,1978,6943.8,6683.38333333333,6.47235408484423,3.55866156245197,1.22753934666396,1.19906496054334,2.96786386021939,1.81876078161945,0.365280341911402
"33",2,1980,4962.7,6614.55,6.44998243484982,3.63021781432293,1.27491709568398,1.25445089376775,2.89387000508209,1.77674805335415,0.339740683465464
"34",2,1982,6266.8,7110.08333333333,9.49711675703241,3.96780658613594,1.24536684812407,1.22462959301448,3.24000547493631,2.39354327154369,0.332972241896082
"35",2,1984,8076.5,7200.1,11.0195545428321,4.08040218098291,1.20471016921258,1.18432502080989,3.44533984276763,2.70060500266121,0.311654757612889
"36",2,1986,6736.2,7375.43333333333,7.44969618783501,3.72813905529037,1.31675752149314,1.2845403771171,2.90231363817264,1.9982345286353,0.242091048380399
