"obs.num.ext" "ext.rnd.mean" "ext.rnd.lower" "ext.rnd.upper" "ext.z.value" "ext.p.value" "obs.ext.rank" "rank.mean" "rank.lower" "rank.upper" "rank.z.value" "rank.p.value" "neg.rank.z.value" "sis.score" "f_p"
"187" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "3_48"
"188" 1 5.99199199199199 6 6 -55.9809254849845 0.001 2 3.4991991991992 3.5 3.5 -168.122382391942 0.001 168.122382391942 56.0707284534785 "3_5"
"189" 0 2 2 2 -2e+05 0.001 NA 1.5 1.5 1.5 NA 0 NA NA "3_6"
"190" 1 4 4 4 -3e+05 0.001 2 2.5 2.5 2.5 -50000 0.001 50000 -125000 "3_7"
"191" 3 11.8248248248248 11 12 -22.440162824938 0.001 3.33333333333333 6.50105458994348 6.27272727272727 6.72727272727273 -43.3550691120494 0.001 43.3550691120494 10.4574531435557 "3_8"
"192" 3 5.97597597597598 6 6 -19.4253792749424 0.001 2 3.5002002002002 3.5 3.5 -68.4088020857181 0.001 68.4088020857181 24.4917114053879 "3_9"
"193" 3 8 8 8 -5e+05 0.001 3 4.5 4.5 4.5 -150000 0.001 150000 -175000 "4_1"
"194" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_10"
"195" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_11"
"196" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "4_12"
"197" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_13"
"198" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_14"
"199" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_15"
"200" 4 8 8 8 -4e+05 0.001 2.5 4.5 4.5 4.5 -2e+05 0.001 2e+05 -1e+05 "4_16"
"201" 1 4 4 4 -3e+05 0.001 1 2.5 2.5 2.5 -150000 0.001 150000 -75000 "4_17"
"202" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "4_18"
"203" 6 12 12 12 -6e+05 0.001 3.5 6.5 6.5 6.5 -3e+05 0.001 3e+05 -150000 "4_19"
"204" 4 8 8 8 -4e+05 0.001 2.5 4.5 4.5 4.5 -2e+05 0.001 2e+05 -1e+05 "4_2"
"205" 4 7.998998998999 8 8 -126.396206434374 0.001 2.5 4.4997854997855 4.5 4.5 -294.966666480018 0.001 294.966666480018 84.2852300228218 "4_20"
"206" 2 3.78178178178178 2 5 -2.18700765750279 0.0245 3.5 6.44798131464798 5.66666666666667 7.5 -6.57705542515271 0.001 6.57705542515271 2.19502388382496 "4_21"
"207" 1 8.77577577577578 7 10 -8.26301316153431 0.001 5 5.56597867708979 5 6.25 -1.88351409060061 0.0295 1.88351409060061 -3.18974953546685 "4_22"
"208" 6 11.9109109109109 11 12 -20.0116427389223 0.001 3.5 6.51093821093821 6.5 6.72727272727273 -57.901960531059 0.001 57.901960531059 18.9451588960683 "4_23"
"209" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "4_24"
"210" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_25"
"211" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_26"
"212" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_27"
"213" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_28"
"214" 2 3.998998998999 4 4 -63.182283917258 0.001 1.5 2.50016683350017 2.5 2.5 -189.673406151208 0.001 189.673406151208 63.2455611169749 "4_29"
"215" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_3"
"216" 4 7.97197197197197 7 8 -24.052795528862 0.001 2.5 4.498998998999 4.5 4.5 -61.9298089514039 0.001 61.9298089514039 18.9385067112709 "4_30"
"217" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_31"
"218" 0 2 2 2 -2e+05 0.001 NA 1.5 1.5 1.5 NA 0 NA NA "4_33"
"219" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_34"
"220" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_35"
"221" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_36"
"222" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_37"
"223" 4 7.39439439439439 6 8 -4.79267980829017 0.0015 2.5 4.55799132465799 4.28571428571429 5 -11.9277792207733 0.001 11.9277792207733 3.56754970624154 "4_38"
"224" 5 9.98798798798799 10 10 -45.7640250175117 0.001 3 5.49944388833278 5.5 5.5 -136.826634960256 0.001 136.826634960256 45.531304971372 "4_39"
"225" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_4"
"226" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "4_40"
"227" 3 5.95495495495495 5 6 -13.9200353005078 0.001 2 3.4958958958959 3.4 3.5 -37.2071277768254 0.001 37.2071277768254 11.6435462381588 "4_41"
"228" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "4_42"
"229" 2 3.97697697697698 4 4 -13.1753087013516 0.001 1.5 2.49616282949616 2.5 2.5 -39.8327940535548 0.001 39.8327940535548 13.3287426761016 "4_43"
"230" 0 2 2 2 -2e+05 0.001 NA 1.5 1.5 1.5 NA 0 NA NA "4_44"
"231" 5 9.99399399399399 10 10 -64.6019728667938 0.001 3 5.49977755533311 5.5 5.5 -380.122591270219 0.001 380.122591270219 157.760309201713 "4_45"
"232" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_46"
"233" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_47"
"234" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_48"
"235" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_5"
"236" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_6"
"237" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "4_7"
"238" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_8"
"239" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "4_9"
"240" 3 7.86786786786787 7 8 -14.0057067407141 0.001 2 4.52128318794985 4.5 4.85714285714286 -32.4302288170065 0.001 32.4302288170065 9.21226103814622 "5_1"
"241" 5 8.25825825825826 7 10 -3.71093484594832 0.002 3 5.95495137995138 5.375 6.66666666666667 -8.7569245225281 0.001 8.7569245225281 2.52299483828989 "5_10"
"242" 4 7.68668668668669 6 8 -6.85177318808187 0.001 2.5 4.48677248677249 4.14285714285714 4.71428571428571 -16.8930189931678 0.001 16.8930189931678 5.02062290254296 "5_11"
"243" 2 4.23723723723724 3 5 -3.11507624703491 0.004 1.5 4.10433767100434 3.5 5 -8.17820146448558 0.001 8.17820146448558 2.53156260872534 "5_12"
"244" 4 7.88188188188188 7 8 -11.5845263654868 0.001 2.5 4.51399018065685 4.49642857142857 4.71428571428571 -34.0138602026204 0.001 34.0138602026204 11.2146669185668 "5_13"
"245" 4 9.81381381381381 9 10 -13.6378031862787 0.001 3.25 5.51990482546038 5.44444444444444 5.85803571428571 -25.2425732061877 0.001 25.2425732061877 5.80238500995452 "5_14"
"246" 2 5.86486486486486 5 6 -10.9311925915736 0.001 2 3.5021021021021 3.2 3.8 -18.6333150548697 0.001 18.6333150548697 3.85106123164802 "5_15"
"247" 4 6.4974974974975 5 8 -3.11450842940786 0.004 2.5 4.78755183755184 4.14285714285714 5.5 -6.31976684793039 0.001 6.31976684793039 1.60262920926126 "5_16"
"248" 1 2 2 2 -1e+05 0.001 1 1.5 1.5 1.5 -50000 0.001 50000 -25000 "5_17"
"249" 2 5.998998998999 6 6 -126.396206434374 0.001 1.5 3.4996996996997 3.5 3.5 -210.681436457196 0.001 210.681436457196 42.142615011411 "5_18"
"250" 3 5.75175175175175 4 6 -5.53762861703954 0.001 2 3.50595595595596 3.2 3.8 -13.0540354717294 0.001 13.0540354717294 3.75820342734491 "5_19"
"251" 4 7.998998998999 8 8 -126.396206434374 0.001 2.5 4.4999284999285 4.5 4.5 -884.963276639775 0.001 884.963276639775 379.2835351027 "5_2"
"252" 3 5.84384384384384 5 6 -7.49607395691352 0.001 2 3.51671671671672 3.4 3.8 -19.4466894358021 0.001 19.4466894358021 5.97530773944429 "5_20"
"253" 4 9.67367367367367 8 10 -10.7963296535264 0.001 2.5 5.52150761872984 5.22222222222222 5.88888888888889 -24.5661199982826 0.001 24.5661199982826 6.88489517237809 "5_21"
"254" 3 7.89189189189189 7 8 -14.9873829971105 0.001 2 4.5020735020735 4.28571428571429 4.71428571428571 -38.5363891828044 0.001 38.5363891828044 11.774503092847 "5_22"
"255" 5 9.1991991991992 8 10 -5.45514137516292 0.001 3 5.61793142348698 5.33333333333333 6.125 -13.4298030843064 0.001 13.4298030843064 3.98733085457175 "5_23"
"256" 4 4.32632632632633 2 6 -0.2893216361271 0.3895 3.25 7.69217312550646 6.5 9 -6.63963664627043 0.001 6.63963664627043 3.17515750507166 "5_24"
"257" 4 7.73673673673674 7 8 -7.82199196708179 0.001 2.5 4.48605748605749 4.14285714285714 4.71428571428571 -18.4351357622297 0.001 18.4351357622297 5.30657189757398 "5_25"
"258" 3 5.94994994994995 5 6 -13.5221127858717 0.001 2 3.49339339339339 3.4 3.5 -33.5584945308775 0.001 33.5584945308775 10.0181908725029 "5_26"
"259" 1 5.996996996997 6 6 -91.2781452275501 0.001 1 3.4996996996997 3.5 3.5 -238.196119887025 0.001 238.196119887025 73.4589873297377 "5_27"
"260" 1 7.93693693693694 7 8 -28.0525219118598 0.001 1 4.4993564993565 4.42857142857143 4.57142857142857 -90.429011564131 0.001 90.429011564131 31.1882448261356 "5_28"
"261" 6 10.5695695695696 8.95 12 -4.58125585546446 0.001 3.5 6.72844745900301 6.27272727272727 7.44444444444444 -10.6410563367136 0.001 10.6410563367136 3.02990024062457 "5_29"
"262" 4 7.91491491491491 7 8 -13.5129175558068 0.001 2.5 4.50855617522284 4.5 4.71428571428571 -40.6127161397402 0.001 40.6127161397402 13.5498992919667 "5_3"
"263" 3 5.56356356356356 4 6 -4.31831888714072 0.0015 2 3.55850850850851 3.4 4 -11.3288327913172 0.001 11.3288327913172 3.50525695208826 "5_30"
"264" 1 5.8988988988989 5 6 -15.4155006659437 0.001 1 3.50820820820821 3.4 3.8 -42.6741206965255 0.001 42.6741206965255 13.6293100152909 "5_31"
"265" 4 7.94294294294294 7 8 -16.9904792082309 0.001 2.5 4.5015015015015 4.42857142857143 4.57142857142857 -44.6783371875058 0.001 44.6783371875058 13.8439289896374 "5_32"
"266" 4 7.58258258258258 6 8 -5.95724987192075 0.001 2.5 4.50110586777253 4.14285714285714 4.85714285714286 -12.8911570151401 0.001 12.8911570151401 3.46695357160969 "5_33"
"267" 5 9.70870870870871 8 10 -9.01562265993612 0.001 3 5.53781360725805 5.33333333333333 5.88888888888889 -19.5920153650168 0.001 19.5920153650168 5.28819635254035 "5_34"
"268" 4 7.73373373373373 7 8 -7.47236319701179 0.001 2.5 4.52507745841079 4.28571428571429 4.85714285714286 -17.2419211238122 0.001 17.2419211238122 4.8847789634002 "5_35"
"269" 4 9.00800800800801 7 10 -5.84781668613687 0.001 2.75 5.67254953366064 5.33333333333333 6.25 -12.0001373800612 0.001 12.0001373800612 3.07616034696217 "5_36"
"270" 5 9.81381381381381 9 10 -11.7548358716673 0.001 3 5.51815704593482 5.44444444444444 5.88888888888889 -28.4328925296558 0.001 28.4328925296558 8.33902832899426 "5_37"
"271" 3 5.99099099099099 6 6 -31.6391106738689 0.001 2 3.4984984984985 3.5 3.5 -74.1354276868115 0.001 74.1354276868115 21.2481585064713 "5_38"
"272" 4 7.95395395395395 7 8 -18.4406517700914 0.001 2.5 4.501716001716 4.5 4.5 -48.629988598493 0.001 48.629988598493 15.0946684142008 "5_39"
"273" 4 7.85085085085085 7 8 -10.40197453304 0.001 2.5 4.51253634586968 4.42857142857143 4.71428571428571 -35.7758433596047 0.001 35.7758433596047 12.6869344132823 "5_4"
"274" 3 7.77377377377377 7 8 -10.1936832756718 0.001 2 4.49132465799133 4.14285714285714 4.85714285714286 -21.9154048023935 0.001 21.9154048023935 5.86086076336086 "5_40"
"275" 3 5.87687687687688 5 6 -8.5174356299408 0.001 2 3.49074074074074 3.2 3.6 -24.4604688118918 0.001 24.4604688118918 7.97151659097548 "5_41"
"276" 5 9.38338338338338 8 10 -6.33266063738148 0.001 3 5.52133482689038 5.22222222222222 5.875 -16.2078979723524 0.001 16.2078979723524 4.93761866748547 "5_42"
"277" 4 10 10 10 -6e+05 0.001 2.5 5.5 5.5 5.5 -3e+05 0.001 3e+05 -150000 "5_43"
"278" 3 7.96596596596597 7 8 -27.3746539826868 0.001 2 4.500572000572 4.5 4.5 -64.0724344753212 0.001 64.0724344753212 18.3488902463172 "5_44"
"279" 5 9.68868868868869 8 10 -8.6952344754848 0.001 3 5.51814314314314 5.22222222222222 5.88888888888889 -20.2543975401056 0.001 20.2543975401056 5.77958153231041 "5_45"
"280" 4 7.95595595595596 7 8 -19.2695440400697 0.001 2.5 4.497711997712 4.42857142857143 4.5 -59.7075074506687 0.001 59.7075074506687 20.2189817052995 "5_46"
"281" 6 11.8988988988989 11 12 -19.3458791569536 0.001 3.5 6.50839930839931 6.45454545454545 6.72727272727273 -49.1150431289298 0.001 49.1150431289298 14.8845819859881 "5_47"
"282" 5 11.3983983983984 10 12 -9.19319366539931 0.001 3.2 6.51886532997644 6.18181818181818 6.90909090909091 -18.7231996222441 0.001 18.7231996222441 4.76500297842239 "5_48"
"283" 8 13.6006006006006 11.95 15 -5.10402449647213 0.001 4.5 9.07327128993796 8.46666666666667 9.90045454545455 -12.4483527626338 0.001 12.4483527626338 3.67216413308082 "5_5"
"284" 4 8.97597597597598 7 10 -5.51848384316597 0.001 2.75 5.59816920094698 5.22222222222222 6.25 -11.9947023709798 0.001 11.9947023709798 3.23810926390692 "5_6"
"285" 5 8.14114114114114 6 9 -3.73175032840707 0.0025 3 6.08784776840332 5.44444444444444 6.85714285714286 -9.17541584952312 0.001 9.17541584952312 2.72183276055802 "5_7"
"286" 4 7.88288288288288 7 8 -11.7331561526919 0.001 2.5 4.48286381619715 4.14285714285714 4.57142857142857 -26.8803884252858 0.001 26.8803884252858 7.57361613629697 "5_8"
"287" 5 6.5985985985986 5 8 -1.64539615807368 0.0695 3 6.85260736927404 6 8 -8.29862604861346 0.001 8.29862604861346 3.32661494526989 "5_9"
"288" 2 4 4 4 -2e+05 0.001 1.5 2.5 2.5 2.5 -1e+05 0.001 1e+05 -50000 "6_1"
"289" 4 7.998998998999 8 8 -126.396206434374 0.001 2.5 4.4999284999285 4.5 4.5 -884.963276639775 0.001 884.963276639775 379.2835351027 "6_10"
"290" 5 11.961961961962 11 12 -35.4208575871744 0.001 3.8 6.4967967967968 6.49772727272727 6.5 -59.4368605739584 0.001 59.4368605739584 12.008001493392 "6_11"
"291" 6 13.7927927927928 13 14 -17.4907033504701 0.001 4 7.4957264957265 7.23076923076923 7.69230769230769 -42.8706310831991 0.001 42.8706310831991 12.6899638663645 "6_12"
"292" 7 15.9199199199199 15 16 -32.4103506969533 0.001 4 8.49478049478049 8.33333333333333 8.5 -83.305390758582 0.001 83.305390758582 25.4475200308144 "6_13"
"293" 4 9.79379379379379 9 10 -12.5258578015392 0.001 3 5.49767028933696 5.22222222222222 5.75 -30.0182906613671 0.001 30.0182906613671 8.74621642991396 "6_14"
"294" 7 6.36636636636637 4 9 0.577387708636292 0.293 4 10.9354449687783 9.75 12.5 -10.343964683166 0.001 10.343964683166 5.46067619590114 "6_15"
"295" 5 13.6386386386386 11 15.05 -7.97656415851717 0.001 4 8.94764957542735 8.26666666666667 9.83333333333333 -12.3176315566907 0.001 12.3176315566907 2.17053369908677 "6_16"
"296" 4 9.63963963963964 8 10 -10.1473070844281 0.001 2.75 5.55603420881199 5.44444444444444 5.88888888888889 -23.0870771243313 0.001 23.0870771243313 6.46988501995163 "6_17"
"297" 5 8.00900900900901 6 10 -3.35052367517247 0.0035 3 5.97056143445032 5.28571428571429 6.71428571428571 -8.28188207979553 0.001 8.28188207979553 2.46567920231153 "6_18"
"298" 1 3.06906906906907 2 4 -3.68734276528329 0.001 1 2.7640974307641 2.33333333333333 3.5 -6.23446446587397 0.001 6.23446446587397 1.27356085029534 "6_19"
"299" 5 11.7727727727728 11 12 -15.0015305460481 0.001 3.2 6.52433342433342 6.36363636363636 6.90909090909091 -33.8793530198731 0.001 33.8793530198731 9.43891123691248 "6_2"
"300" 4 13.982982982983 14 14 -77.1486162668906 0.001 3.25 7.5007315007315 7.5 7.5 -275.471887375867 0.001 275.471887375867 99.1616355544883 "6_20"
"301" 2 3.997997997998 4 4 -44.6766382353241 0.001 1.5 2.49966633299967 2.5 2.5 -134.119447047126 0.001 134.119447047126 44.7214044059007 "6_21"
"302" 3 6.68968968968969 5 8 -5.22427473840895 0.001 2.33333333333333 4.91802755136088 4.5 5.5 -9.78029526680957 0.001 9.78029526680957 2.27801026420031 "6_22"
"303" 2 9.34334334334334 8 10 -9.86290783277276 0.001 3.5 5.53832801055023 5.22222222222222 6 -11.9514434881039 0.001 11.9514434881039 1.04426782766556 "6_23"
"304" 5 9.8038038038038 9 10 -11.3256520478311 0.001 3 5.51279056834612 5.33333333333333 5.77777777777778 -31.0383161560509 0.001 31.0383161560509 9.85633205410992 "6_24"
"305" 6 11.1571571571572 9 12 -6.5203335462226 0.001 3.5 6.64069119624675 6.36363636363636 7.2 -14.784762096603 0.001 14.784762096603 4.13221427519021 "6_25"
"306" 3 5.96396396396396 5 6 -15.4557173494605 0.001 2 3.5004004004004 3.5 3.5 -81.3083778693936 0.001 81.3083778693936 32.9263302599665 "6_26"
"307" 2 3.996996996997 4 4 -36.4783452982697 0.001 1.5 2.4994994994995 2.5 2.5 -109.544745203977 0.001 109.544745203977 36.5331999528536 "6_27"
"308" 5 9.66866866866867 8 10 -8.85646526097626 0.001 3 5.51655822489156 5.33333333333333 5.77777777777778 -27.7719821715512 0.001 27.7719821715512 9.45775845528746 "6_28"
"309" 5 11.6806806806807 10 12 -12.2435544614056 0.001 3.2 6.4852357407913 6.09090909090909 6.81818181818182 -25.4157540074338 0.001 25.4157540074338 6.58609977301413 "6_29"
"310" 3 7.86286286286286 7 8 -13.3604629452213 0.001 2 4.51885218551885 4.42857142857143 4.85714285714286 -33.6288079388799 0.001 33.6288079388799 10.1341724968293 "6_3"
"311" 3 6 6 6 -3e+05 0.001 2 3.5 3.5 3.5 -150000 0.001 150000 -75000 "6_30"
"312" 4 7.998998998999 8 8 -126.396206434374 0.001 2.5 4.5003575003575 4.5 4.5 -177.030621647785 0.001 177.030621647785 25.3172076067051 "6_31"
"313" 3 5.995995995996 6 6 -47.4184886020475 0.001 2 3.4993993993994 3.5 3.5 -106.013021976161 0.001 106.013021976161 29.2972666870569 "6_32"
"314" 3 5.98398398398398 6 6 -23.7578837155349 0.001 2 3.4997997997998 3.5 3.5 -118.465780084645 0.001 118.465780084645 47.3539481845552 "6_33"
"315" 4 7.58258258258258 6 8 -6.05881941783638 0.001 2.5 4.52462462462462 4.28571428571429 4.85714285714286 -15.9309399516456 0.001 15.9309399516456 4.93606026690463 "6_34"
"316" 3 5.75875875875876 5 6 -5.8643463959313 0.0015 2 3.50595595595596 3.2 3.8 -13.3147205629965 0.001 13.3147205629965 3.72518708353261 "6_35"
"317" 5 9.98998998998999 10 10 -50.1013632810405 0.001 3 5.49988877766656 5.5 5.5 -186.663522505221 0.001 186.663522505221 68.28107961209 "6_36"
"318" 4 9.75275275275275 9 10 -12.3106940995604 0.001 2.75 5.51782337893449 5.33333333333333 5.77777777777778 -32.6917364642815 0.001 32.6917364642815 10.1905211823606 "6_37"
"319" 3 7.98398398398398 8 8 -39.681483736883 0.001 2.33333333333333 4.500429000429 4.5 4.5 -138.392914698997 0.001 138.392914698997 49.3557154810572 "6_38"
"320" 1 5.995995995996 6 6 -79.0730626838687 0.001 2 3.5 3.5 3.5 -236.93353498397 0.001 236.93353498397 78.9302361500504 "6_39"
"321" 5 9.81381381381381 9 10 -11.0509520124506 0.001 3 5.50002581947026 5.33333333333333 5.66666666666667 -47.9440414283592 0.001 47.9440414283592 18.4465447079543 "6_4"
"322" 2 5.98498498498498 6 6 -32.7515248975498 0.001 2.5 3.4982982982983 3.5 3.5 -35.5474690318028 0.001 35.5474690318028 1.39797206712652 "6_40"
"323" 3 7.89089089089089 7 8 -15.3660556896186 0.001 3 4.51303684637018 4.42857142857143 4.71428571428571 -24.1653220280947 0.001 24.1653220280947 4.39963316923807 "6_41"
"324" 8 8.51551551551552 6 11 -0.411340924056206 0.344 4.5 11.594824817047 10.1990909090909 13.3333333333333 -9.13974885946778 0.001 9.13974885946778 4.36420396770579 "6_42"
"325" 7 8.65865865865866 6 11 -1.16224062623425 0.1325 4 10.536020783243 8.99545454545455 12.2857142857143 -7.65134101421162 0.001 7.65134101421162 3.24455019398869 "6_43"
"326" 10 6.06906906906907 4 8 3.74044898484973 0 5.5 17.0562026312026 15.4972222222222 18.5 -15.6926586849802 0.001 15.6926586849802 9.71655383491497 "6_44"
"327" 7 12.1321321321321 10 14 -5.28091198400548 0.001 4 7.89027648472093 7.33333333333333 8.54545454545454 -11.7577044184956 0.001 11.7577044184956 3.23839621724507 "6_45"
"328" 8 13.3553553553554 11 15 -4.8780700883539 0.001 4.5 9.0703280369947 8.35714285714286 9.91666666666667 -11.0494915064938 0.001 11.0494915064938 3.08571070906995 "6_46"
"329" 5 6.34334334334334 5 8 -1.45114234074346 0.0995 3 7.1452380952381 6.42857142857143 8 -8.76952913379513 0.001 8.76952913379513 3.65919339652584 "6_47"
"330" 7 10.5335335335335 8 13 -2.91483989572763 0.004 4.57142857142857 10.6298484465151 9.5 12 -9.61226768409132 0.001 9.61226768409132 3.34871389418185 "6_48"
"331" 4 11.3293293293293 10 12 -10.0513676016609 0.001 3.75 6.55956714290048 6.27272727272727 6.90909090909091 -16.6303766109484 0.001 16.6303766109484 3.28950450464376 "6_5"
"332" 8 14.978978978979 13 16 -7.81174947227939 0.001 4.5 8.60599885599886 8.26666666666667 9.14340659340659 -17.7468599357982 0.001 17.7468599357982 4.9675552317594 "6_6"
"333" 5 11.960960960961 11 12 -35.9210723238942 0.001 3.6 6.5003185003185 6.5 6.5 -120.689564778231 0.001 120.689564778231 42.3842462271686 "6_7"
"334" 5 9.97297297297297 9 10 -30.6513141417162 0.001 3 5.4984984984985 5.5 5.5 -128.486184456337 0.001 128.486184456337 48.9174351573104 "6_8"
"335" 5 9.97197197197197 9 10 -30.1084262580286 0.001 3 5.49688577466355 5.5 5.5 -87.2423906329663 0.001 87.2423906329663 28.5669821874688 "6_9"
"336" 6 8.03503503503504 6 10 -1.87808513071554 0.044 3.5 7.94220887554221 7 9 -8.81350808540748 0.001 8.81350808540748 3.46771147734597 "7_1"
"337" 6 8.30730730730731 6 11 -1.73222193569567 0.0455 6 15.1047522630856 13.3636363636364 17.1666666666667 -9.38184539963523 0.001 9.38184539963523 3.82481173196978 "7_10"
"338" 9 5.61561561561562 4 8 3.20276521971638 0.004 5.22222222222222 17.2076711632267 15.4285714285714 18.5 -13.6613000697067 0.001 13.6613000697067 8.43203264471153 "7_11"
"339" 8 7.20820820820821 4.95 10 0.556174807494822 0.301 4.5 11.9787301370635 10.3744318181818 14 -8.30136009264028 0.001 8.30136009264028 4.42876745006755 "7_12"
"340" 7 15.9099099099099 15 16 -30.7311342035945 0.001 4.14285714285714 8.49451832785166 8.33333333333333 8.5 -97.6614665450505 0.001 97.6614665450505 33.465166170728 "7_13"
"341" 9 15.9169169169169 14 18 -6.44331336181925 0.001 5 9.75824206829109 9.125 10.5333333333333 -13.0773239028724 0.001 13.0773239028724 3.31700527052658 "7_14"
"342" 7 11.3483483483483 9 14 -3.19482883537216 0.0025 4.57142857142857 11.8845740179074 10.6428571428571 13.5 -10.1484854237752 0.001 10.1484854237752 3.4768282942015 "7_15"
"343" 8 4.90590590590591 4 7 3.89690580036025 0.001 4.75 15.8968110968111 14.5 16.5 -19.4344169898858 0.001 19.4344169898858 11.665661395123 "7_16"
"344" 7 7.10510510510511 5 10 -0.0825987063675316 0.4815 5.42857142857143 14.1455485427708 12.4258928571429 16 -9.50807741829513 0.001 9.50807741829513 4.7127393559638 "7_17"
"345" 9 9.51751751751752 7 12 -0.382026570351666 0.35 5.55555555555556 14.2622544094766 12.4615384615385 16.125 -9.62763315639786 0.001 9.62763315639786 4.6228032930231 "7_18"
"346" 6 7.18418418418418 5 9 -1.10309982697279 0.1555 3.5 8.41347220236109 7.5 9.6 -8.97973120242851 0.001 8.97973120242851 3.93831568772786 "7_19"
"347" 10 17.6436436436436 15 20 -6.92143182076637 0.001 5.5 10.9668694174542 10.3888888888889 11.7647058823529 -15.3865649826387 0.001 15.3865649826387 4.23256658093615 "7_2"
"348" 5 8.97397397397397 6 11 -3.13140085525625 0.0025 4.4 9.34722301666746 8.27272727272727 10.6690476190476 -7.81387470424622 0.001 7.81387470424622 2.34123692449498 "7_20"
"349" 3 7.67367367367367 6 8 -8.58733686928992 0.001 2.33333333333333 4.54070737404071 4.42857142857143 4.83333333333333 -22.1562682724128 0.001 22.1562682724128 6.78446570156143 "7_21"
"350" 9 16.98998998999 15 18 -8.79375336204694 0.001 5 9.61784343867677 9.29411764705882 10.1875 -20.3036746087703 0.001 20.3036746087703 5.75496062336166 "7_22"
"351" 9 12.2492492492492 10 15 -2.319199294897 0.014 5.44444444444444 13.4337832990611 12.2 15 -10.7088087175278 0.001 10.7088087175278 4.19480471131538 "7_23"
"352" 7 10.5285285285285 9 12 -3.47170531028243 0.0015 4 8.60172526283637 7.83333333333333 9.5 -10.5657964365308 0.001 10.5657964365308 3.5470455631242 "7_24"
"353" 5 6.23823823823824 4 8 -1.17660187110867 0.142 3 9.02084822918156 7.875 10.5 -9.2026027373437 0.001 9.2026027373437 4.01300043311752 "7_25"
"354" 9 16.8098098098098 15 18 -7.87372223720062 0.001 5 9.63185265366638 9.23529411764706 10.25 -17.5357582940888 0.001 17.5357582940888 4.8310180284441 "7_26"
"355" 7 7.39139139139139 5 10 -0.299358337606868 0.387 4 9.73691873691874 8.42714285714286 11.3333333333333 -7.7439319897153 0.001 7.7439319897153 3.72228682605422 "7_27"
"356" 9 9.96096096096096 7 12 -0.710530583255558 0.251 5 12.2386312886313 10.8172727272727 13.8944444444444 -9.4228988117426 0.001 9.4228988117426 4.35618411424352 "7_28"
"357" 7 14.0800800800801 12 16 -6.80097827257744 0.001 4.14285714285714 8.90755309088642 8.33333333333333 9.61538461538461 -14.3725174846879 0.001 14.3725174846879 3.78576960605522 "7_29"
