species_id,Family,Genus,species,Species,Origin,Growth,Span,Pollination,Dispersal,Clonality,Height (m),LDMC (g/g),SLA (cm2/g),Seedmass (g/1000 seeds)
106,Poaceae,Arrhenatherum,elastius,Arrhenatherum_elastius,Exotic,Graminoid,Biennial,Abiotic,Abiotic,FALSE,2.00,0.272,285.47,2.800
109,"Apocynaceae	",Asclepias,incarnata,Asclepias_incarnata,Native,Forb,Perennial,Biotic,Abiotic,FALSE,1.50,0.178,277.75,3.650
110,"Apocynaceae	",Asclepias,syriaca,Asclepias_syriaca,Native,Forb,Perennial,Biotic,Abiotic,TRUE,2.00,0.200,142.90,5.845
115,"Asparagaceae	",Asparagus,officinalis,Asparagus_officinalis,Exotic,Forb,Perennial,Biotic,Biotic,FALSE,2.00,0.304,110.34,26.000
120,"Asteraceae	",Aster,ericoides,Aster_ericoides,Native,Forb,Perennial,Biotic,Abiotic,TRUE,1.00,0.276,205.13,0.122
122,"Asteraceae	",Aster,novae-angliae,Aster_novaeangliae,Native,Forb,Perennial,Biotic,Abiotic,FALSE,2.00,NA,NA,0.300
125,"Asteraceae	",Aster,pilosus,Aster_pilosus,Native,Forb,Biennial,Biotic,Abiotic,FALSE,1.50,0.232,220.05,0.139
130,"Asteraceae	",Aster,lanceolatus,Aster_lanceolatus,Native,Forb,Biennial,Biotic,Abiotic,FALSE,1.50,0.239,280.67,0.163
137,"Asteraceae	",Aster,laterifolius,Aster_laterifolius,Native,Forb,Biennial,Biotic,Abiotic,TRUE,1.20,NA,NA,0.060
140,"Brassicaceae	",Barbarea,vulgaris,Barbarea_vulgaris,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,0.80,0.186,151.73,0.813
150,"Berberidaceae	",Berberis,thunbergii,Berberis_thunbergii,Exotic,Shrub,Perennial,Biotic,Biotic,FALSE,2.00,0.296,232.87,15.640
152,"Betulaceae	",Betula,alleghaniensis,Betula_alleghaniensis,Native,Tree,Perennial,Abiotic,Abiotic,FALSE,30.00,0.258,350.28,1.000
155,"Asteraceae	",Bidens,vulgata,Bidens_vulgata,Native,Forb,Annual,Biotic,Biotic,FALSE,1.20,NA,NA,7.182
158,"Brassicaceae	",Sinapis,arvensis,Sinapis_arvensis,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.80,0.110,390.08,1.900
166,"Poaceae	",Bromus,inermis,Bromus_inermis,Exotic,Graminoid,Perennial,Abiotic,Abiotic,FALSE,1.00,0.311,188.49,2.900
167,"Poaceae	",Bromus,racemosus,Bromus_racemosus,Exotic,Graminoid,Annual,Abiotic,Abiotic,FALSE,1.00,0.354,143.58,3.980
168,"Poaceae	",Bromus,tectorum,Bromus_tectorum,Exotic,Graminoid,Annual,Abiotic,Abiotic,FALSE,0.70,0.265,210.19,3.300
175,"Brassicaceae	",Capsella,bursa-pastoris,Capsella_bursapastoris,Exotic,Forb,Annual,Abiotic,Abiotic,FALSE,0.60,0.162,299.32,0.100
177,"Cyperaceae	",Carex,pensylvanica,Carex_pensylvanica,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,0.45,NA,NA,1.567
178,"Juglandaceae	",Carya,tomentosa,Carya_tomentosa,Native,Tree,Perennial,Abiotic,Biotic,FALSE,30.00,0.451,124.28,5529.000
182,"Cyperaceae	",Carex,festucacea,Carex_festucacea,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,1.00,NA,NA,1.000
183,"Cyperaceae	",Carex,scoparia,Carex_scoparia,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,0.500,NA,201.13,0.437
184,"Juglandaceae	",Carya,glabra,Carya_glabra,Native,Tree,Perennial,Abiotic,Biotic,FALSE,30.00,0.399,178.12,6118.900
186,"Juglandaceae	",Carya,ovalis,Carya_ovalis,Native,Tree,Perennial,Abiotic,Biotic,FALSE,30.00,NA,185.69,4760.000
187,"Fabaceae	",Chamaecrista,nictitans,Chamaecrista_nictitans,Native,Forb,Annual,Biotic,Abiotic,FALSE,0.50,NA,NA,2.200
188,"Juglandaceae	",Carya,ovata,Carya_ovata,Native,Tree,Perennial,Abiotic,Biotic,FALSE,30.00,0.309,152.96,4222.000
189,"Cannabaceae	",Celtis,occidentalis,Celtis_occidentalis,Native,Tree,Perennial,Abiotic,Biotic,FALSE,35.00,NA,285.24,126.400
190,"Asteraceae	",Centaurea,dubia,Centaurea_dubia,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.80,0.225,171.02,2.611
193,"Celastraceae	",Celastrus,orbiculatus,Celastrus_orbiculatus,Exotic,Vine,Perennial,Biotic,Biotic,TRUE,5.00,0.219,265.50,10.220
194,"Ranunculaceae	",Clematis,virginiana,Clematis_virginiana,Native,Vine,Perennial,Biotic,Abiotic,FALSE,3.00,NA,NA,3.000
195,"Caryophyllaceae	",Cerastium,vulgatum,Cerastium_vulgatum,Exotic,Forb,Perennial,Biotic,Abiotic,FALSE,0.50,0.107,276.33,0.078
196,"Caryophyllaceae	",Cerastium,nutans,Cerastium_nutans,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.40,NA,NA,0.300
198,"Celastraceae	",Celastrus,scandens,Celastrus_scandens,Native,Vine,Perennial,Biotic,Biotic,FALSE,5.00,NA,NA,15.700
200,"Amaranthaceae	",Chenopodium,album,Chenopodium_album,Exotic,Forb,Annual,Abiotic,Abiotic,FALSE,1.00,0.089,270.73,0.770
205,"Asteraceae	",Chrysanthemum,leucanthemum,Chrysanthemum_leucanthemum,Exotic,Forb,Perennial,Biotic,Abiotic,TRUE,0.80,0.079,199.00,0.290
206,"Poaceae	",Cinna,sp24.,Cinna_sp,Native,Graminoid,Perennial,Abiotic,Abiotic,NA,1.50,NA,NA,0.300
208,"Onagraceae	",Circaea,lutetiana,Circaea_lutetiana,Native,Forb,Perennial,Biotic,Biotic,TRUE,0.70,0.158,590.31,3.147
210,"Asteraceae	",Cirsium,arvense,Cirsium_arvense,Exotic,Forb,Perennial,Biotic,Abiotic,TRUE,1.50,0.165,148.95,1.121
212,"Asteraceae	",Cirsium,discolor,Cirsium_discolor,Native,Forb,Perennial,Biotic,Abiotic,FALSE,2.00,0.215,133.27,5.661
215,"Asteraceae	",Cirsium,vulgare,Cirsium_vulgare,Exotic,Forb,Perennial,Biotic,Abiotic,FALSE,1.50,0.231,154.14,2.780
216,"Lamiaceae	",Collinsonia,canadensis,Collinsonia_canadensis,Native,Forb,Perennial,Biotic,Abiotic,FALSE,1.20,NA,NA,4.658
218,"Commelinaceae	",Commelina,communis,Commelina_communis,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.80,NA,NA,7.700
225,"Montiaceae	",Claytonia,virginica,Claytonia_virginica,Native,Forb,Perennial,Biotic,Biotic,FALSE,0.40,NA,NA,1.223
230,"Convolvulaceae	",Calystegia,sepium,Calystegia_sepium,Native,Forb,Perennial,Biotic,Abiotic,TRUE,3.00,0.118,412.95,21.055
235,"Cornaceae	",Cornus,amomum,Cornus_amomum,Native,Shrub,Perennial,Biotic,Biotic,FALSE,3.00,0.367,159.85,57.240
240,"Cornaceae	",Cornus,florida,Cornus_florida,Native,Tree,Perennial,Biotic,Biotic,FALSE,10.00,0.363,169.55,67.000
241,"Cornaceae	",Cornus,racemosa,Cornus_racemosa,Native,Shrub,Annual,Biotic,Biotic,FALSE,5.00,0.375,155.21,38.640
244,"Rosaceae	",Crataegus,sp29.,Crataegus_sp,Unknown,Shrub,Perennial,Biotic,Biotic,NA,3.00,NA,NA,200.000
248,Cyperaceae,Carex,spp10.,Carex_sp,Unknown,Graminoid,Perennial,Abiotic,Biotic,FALSE,0.50,0.456,172.76,NA
251,"Cyperaceae	",Cyperus,esculentus,Cyperus_esculentus,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,0.70,NA,272.90,0.170
255,"Asteraceae	",Conyza,canadensis,Conyza_canadensis,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.50,0.250,174.08,0.060
259,Convolvulaceae,Cuscuta,sp30.,Cuscuta_sp,Native,Vine,Annual,Abiotic,Abiotic,TRUE,2.00,NA,NA,0.500
265,"Poaceae	",Danthonia,spicata,Danthonia_spicata,Native,Graminoid,Perennial,Abiotic,Abiotic,TRUE,1.00,0.381,84.38,0.519
266,"Poaceae	",Danthonia,siracea,Danthonia_siracea,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,1.20,NA,NA,1.134
270,"Poaceae	",Dactylis,glomerata,Dactylis_glomerata,Exotic,Graminoid,Perennial,Abiotic,Abiotic,TRUE,1.20,0.386,99.71,0.574
275,"Apiaceae	",Daucus,carota,Daucus_carota,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,1.00,0.216,122.03,0.880
280,"Fabaceae	",Desmodium,glabellum,Desmodium_glabellum,Native,Forb,Perennial,Biotic,Biotic,FALSE,1.00,0.223,362.95,3.397
283,Brassicaceae,Draba,verna,Draba_verna,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.10,NA,NA,0.021
285,"Caryophyllaceae	",Dianthus,armeria,Dianthus_armeria,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,0.60,0.238,144.80,0.240
290,"Poaceae	",Digitaria,sanguinalis,Digitaria_sanguinalis,Exotic,Forb,Annual,Abiotic,Abiotic,FALSE,0.60,0.200,281.05,0.522
292,"Poaceae	",Echinochloa,sp36.,Echinochloa_sp,Exotic,Graminoid,Annual,Abiotic,Abiotic,NA,1.00,NA,NA,1.000
296,Elaeagnaceae,Elaeagnus,angustifolia,Elaeagnus_angustifolia,Exotic,Tree,Perennial,Biotic,Biotic,FALSE,10.00,0.330,199.82,87.910
297,"Cyperaceae	",Eleocharis,ovata,Eleocharis_ovata,Native,Graminoid,Annual,Abiotic,Abiotic,FALSE,0.50,NA,NA,0.114
300,"Onagraceae	",Epilobium,glandulosum,Epilobium_glandulosum,Native,Graminoid,Perennial,Biotic,Abiotic,FALSE,1.50,NA,NA,0.043
301,"Onagraceae	",Epilobium,sp39.,Epilobium_sp,Native,Forb,NA,Biotic,Abiotic,NA,1.50,NA,NA,0.100
305,"Celastraceae	",Euonymus,americanus,Euonymus_americanus,Native,Shrub,Perennial,Biotic,Biotic,FALSE,2.00,NA,NA,12.950
306,"Asteraceae	",Erechtites,hieracifolia,Erechtites_hieracifolia,Native,Forb,Annual,Biotic,Abiotic,FALSE,2.50,0.084,675.14,0.362
307,"Asteraceae	",Erigeron,pulchellus,Erigeron_pulchellus,Native,Forb,Biennial,Biotic,Abiotic,FALSE,0.40,NA,NA,0.158
308,"Asteraceae	",Erigeron,strigosus,Erigeron_strigosus,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.00,NA,342.00,0.060
309,"Asteraceae	",Erigeron,philadelphicus,Erigeron_philadelphicus,Native,Forb,Biennial,Biotic,Abiotic,FALSE,0.70,NA,292.18,0.040
310,"Asteraceae	",Erigeron,annuus,Erigeron_annuus,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.50,0.205,150.63,0.030
311,"Poaceae	",Microstegium,vimineum,Microstegium_vimineum,Exotic,Graminoid,Annual,Abiotic,Abiotic,TRUE,0.300,0.356,416.44,1.690
312,"Celastraceae	",Euonymus,alatus,Euonymus_alatus,Exotic,Shrub,Perennial,Biotic,Biotic,FALSE,2.50,0.296,241.24,16.900
315,"Asteraceae	",Eupatorium,perfoliatum,Eupatorium_perfoliatum,Native,Forb,Perennial,Biotic,Abiotic,FALSE,1.50,0.454,184.53,0.110
316,"Asteraceae	",Eupatorium,rugosum,Eupatorium_rugosum,Native,Forb,Perennial,Biotic,Abiotic,TRUE,1.50,0.212,387.84,0.120
317,"Asteraceae	",Eupatorium,nigra,Eupatorium_nigra,Unknown,Forb,Perennial,Biotic,Abiotic,FALSE,2.00,NA,NA,0.410
319,"Euphorbiaceae	",Euphorbia,maculata,Euphorbia_maculata,Native,Forb,Annual,Biotic,Abiotic,FALSE,0.40,NA,239.52,0.330
320,"Fagaceae	",Fagus,grandifolia,Fagus_grandifolia,Native,Tree,Perennial,Abiotic,Biotic,FALSE,25.00,0.459,285.34,266.000
325,"Rosaceae	",Fragaria,virginiana,Fragaria_virginiana,Native,Forb,Perennial,Biotic,Biotic,TRUE,0.25,0.263,150.17,0.489
326,"Oleaceae	",Fraxinus,pennsylvanica,Fraxinus_pennsylvanica,Native,Tree,Perennial,Abiotic,Abiotic,FALSE,25.00,NA,189.86,26.280
327,"Poaceae	",Festuca,sp43.,Festuca_sp,Unknown,Graminoid,Annual,Abiotic,Abiotic,NA,1.00,NA,NA,1.000
328,"Rubiaceae	",Galium,circaezans,Galium_circaezans,Native,Forb,Perennial,Biotic,Biotic,FALSE,0.60,0.202,526.13,4.692
329,"Rubiaceae	",Galium,triflorum,Galium_triflorum,Native,Forb,Perennial,Biotic,Biotic,FALSE,0.80,NA,357.14,0.513
330,"Oleaceae	",Fraxinus,americana,Fraxinus_americana,Native,Tree,Perennial,Abiotic,Abiotic,FALSE,40.00,0.423,129.51,21.300
333,"Asteraceae	",Galinsoga,parviflora,Galinsoga_parviflora,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.70,0.249,403.14,0.310
334,"Rubiaceae	",Galium,aparine,Galium_aparine,Native,Forb,Annual,Biotic,Biotic,FALSE,1.00,0.250,383.00,4.073
337,"Rosaceae	",Geum,canadense,Geum_canadense,Native,Forb,Perennial,Biotic,Biotic,FALSE,1.00,0.295,158.09,1.154
338,"Lamiaceae	",Glecoma,hederacea,Glecoma_hederacea,Exotic,Forb,Perennial,Biotic,Abiotic,TRUE,0.20,0.204,244.47,0.690
340,"Fabaceae	",Glycine,max,Glycine_max,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,1.80,NA,307.00,185.000
342,"Asteraceae	",Gnaphalium,obtusifolium,Gnaphalium_obtusifolium,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.00,0.164,192.30,0.036
343,"Araliaceae	",Hedera,helix,Hedera_helix,Exotic,Vine,Perennial,Biotic,Biotic,FALSE,30.00,0.298,159.17,26.000
345,"Lamiaceae	",Hedeoma,pulegioides,Hedeoma_pulegioides,Native,Forb,Annual,Biotic,Abiotic,FALSE,0.40,0.200,409.50,0.180
346,Asteraceae,Helianthus,sp,Helianthus_sp,Native,Forb,Annual,Biotic,Abiotic,FALSE,NA,NA,NA,NA
348,Asteraceae,Helianthus,annuus,Helianthus_annuus,Native,Forb,Annual,Biotic,Abiotic,FALSE,3.00,NA,NA,38.800
350,"Asteraceae	",Hieracium,piloselloides,Hieracium_piloselloides,Native,Forb,Perennial,Biotic,Abiotic,TRUE,1.00,0.148,261.20,0.131
351,Fabaceae,Gleditsia,triacanthos,Gleditsia_triacanthos,Native,Tree,Perennial,Biotic,Biotic,FALSE,40.00,NA,311.00,168.600
354,"Asteraceae	",Hieracium,pilosella,Hieracium_pilosella,Exotic,Forb,Perennial,Biotic,Abiotic,FALSE,0.40,NA,NA,0.200
355,"Asteraceae	",Hieracium,caespitosum,Hieracium_caespitosum,Exotic,Forb,Perennial,Biotic,Abiotic,TRUE,1.00,0.197,269.11,0.110
360,Orchidaceae,Habenaria,lacera,Habenaria_lacera,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.80,NA,NA,0.004
361,Boraginaceae,Hackelia,virginiana,Hackelia_virginiana,Native,Forb,Biennial,Biotic,Biotic,FALSE,2.00,0.145,487.51,2.600
364,Aquifoliaceae,Ilex,verticillata,Ilex_verticillata,Native,Shrub,Perennial,Biotic,Biotic,FALSE,4.60,NA,182.89,13.200
365,"Malvaceae	",Hibiscus,trionum,Hibiscus_trionum,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.50,NA,190.48,3.900
366,"Aquifoliaceae	",Ilex,opaca,Ilex_opaca,Native,Tree,Perennial,Biotic,Biotic,FALSE,15.00,NA,NA,17.200
368,"Aquifoliaceae	",Ilex,glabra,Ilex_glabra,Native,Shrub,Perennial,Biotic,Biotic,FALSE,3.00,NA,116.10,11.780
371,"Hypericaceae	",Hypericum,punctatum,Hypericum_punctatum,Native,Forb,Biennial,Biotic,Abiotic,FALSE,1.00,NA,153.58,0.046
372,"Hypericaceae	",Hypericum,perforatum,Hypericum_perforatum,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,0.80,0.349,269.09,0.200
373,"Hypericaceae	",Hypericum,mutilum,Hypericum_mutilum,Native,Forb,Biennial,Biotic,Abiotic,FALSE,0.80,NA,NA,0.062
374,"Balsaminaceae	",Impatiens,capensis,Impatiens_capensis,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.50,0.166,678.42,7.034
375,"Convolvulaceae	",Ipomoea,hederacea,Ipomoea_hederacea,Native,Forb,Annual,Biotic,Abiotic,FALSE,2.00,NA,178.57,28.200
376,"Juglandaceae	",Juglans,nigra,Juglans_nigra,Native,Tree,Perennial,Abiotic,Biotic,FALSE,40.00,0.374,147.06,9864.500
377,"Asteraceae	",Krigia,biflora,Krigia_biflora,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.80,NA,NA,0.406
379,"Juncaceae	",Juncus,bufonius,Juncus_bufonius,Native,Graminoid,Annual,Abiotic,Abiotic,FALSE,0.30,0.137,198.46,0.020
381,"Juncaceae	",Juncus,tenuis,Juncus_tenuis,Native,Graminoid,Perennial,Abiotic,Abiotic,TRUE,0.80,0.117,144.39,0.010
383,"Juncaceae	",Juncus,secundus,Juncus_secundus,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,0.60,NA,NA,NA
385,"Cupressaceae	",Juniperus,virginiana,Juniperus_virginiana,Native,Tree,Perennial,Abiotic,Biotic,FALSE,20.00,0.333,24.00,9.900
390,"Asteraceae	",Lactuca,serriola,Lactuca_serriola,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,1.50,0.215,167.16,0.462
393,"Asteraceae	",Lactuca,canadensis,Lactuca_canadensis,Native,Forb,Biennial,Biotic,Abiotic,FALSE,2.00,0.148,282.85,1.479
396,"Lamiaceae	",Lamium,sp58.,Lamium_sp,Exotic,Forb,NA,NA,NA,TRUE,1.50,NA,NA,1.500
398,"Brassicaceae	",Lepidium,campestre,Lepidium_campestre,Native,Forb,Biennial,Biotic,Abiotic,FALSE,0.50,0.138,254.75,2.339
399,"Brassicaceae	",Lepidium,sativum,Lepidium_sativum,Exotic,Forb,Annual,Biotic,Abiotic,FALSE,0.40,0.152,221.22,2.100
400,"Brassicaceae	",Lepidium,virginicum,Lepidium_virginicum,Native,Forb,Biennial,Biotic,Abiotic,FALSE,0.50,0.178,175.41,0.500
401,Poacae,Leersia,virginica,Leersia_virginica,Native,Graminoid,Perennial,Abiotic,Abiotic,FALSE,1.00,NA,NA,0.969
410,"Oleaceae	",Ligustrum,vulgare,Ligustrum_vulgare,Exotic,Shrub,Perennial,Biotic,Biotic,FALSE,5.00,0.343,172.16,23.517
415,"Plantaginaceae	",Linaria,vulgaris,Linaria_vulgaris,Exotic,Forb,Perennial,Biotic,Abiotic,TRUE,0.80,0.189,131.86,0.125
416,"Lauraceae	",Lindera,benzoin,Lindera_benzoin,Native,Shrub,Perennial,Biotic,Biotic,FALSE,3.00,0.265,323.40,92.830
417,"Caprifoliaceae	",Lonicera,tatarica,Lonicera_tatarica,Exotic,Shrub,Perennial,Biotic,Biotic,FALSE,3.00,0.406,130.11,3.190
424,"Campanulaceae	",Lobelia,puberula,Lobelia_puberula,Native,Forb,Perennial,Biotic,Abiotic,FALSE,1.20,NA,NA,0.034
425,"Campanulaceae	",Lobelia,inflata,Lobelia_inflata,Native,Forb,Annual,Biotic,Abiotic,FALSE,1.00,0.215,297.70,0.014
430,"Poaceae	",Lolium,perenne,Lolium_perenne,Exotic,Graminoid,Perennial,Abiotic,Abiotic,TRUE,0.80,0.212,159.06,1.510
435,"Caprifoliaceae	",Lonicera,japonica,Lonicera_japonica,Exotic,Vine,Perennial,Biotic,Biotic,TRUE,5.50,0.297,164.37,1.100
438,"Caprifoliaceae	",Lonicera,maackii,Lonicera_maackii,Exotic,Shrub,Perennial,Biotic,Biotic,FALSE,5.00,0.399,168.59,3.060
440,"Caryophyllaceae	",Silene,latifolia,Silene_latifolia,Exotic,Forb,Biennial,Biotic,Abiotic,TRUE,1.00,0.149,260.30,0.352
441,"Caryophyllaceae	",Lychnis,sp67.,Lychnis_sp,Exotic,Forb,Perennial,Biotic,NA,NA,0.80,NA,NA,1.000
446,"Lamiaceae	",Lycopus,americanus,Lycopus_americanus,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.80,NA,176.23,0.140
447,"Primulaceae	",Lysimachia,quadrifolia,Lysimachia_quadrifolia,Native,Forb,Perennial,Biotic,Abiotic,FALSE,0.90,NA,NA,2.899
450,"Fabaceae	",Lotus,corniculatus,Lotus_corniculatus,Exotic,Forb,Perennial,Biotic,Abiotic,FALSE,0.60,0.203,220.62,1.000
454,"Fabaceae	",Medicago,lupulina,Medicago_lupulina,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,0.500,0.193,208.55,1.735
455,"Fabaceae	",Medicago,sativa,Medicago_sativa,Exotic,Forb,Perennial,Biotic,Abiotic,FALSE,1.00,0.219,229.38,2.000
460,"Fabaceae	",Melilotus,alba,Melilotus_alba,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,3.00,0.188,188.55,2.300
465,"Fabaceae	",Melilotus,officinalis,Melilotus_officinalis,Exotic,Forb,Biennial,Biotic,Abiotic,FALSE,1.50,0.217,193.75,2.500
